invoice_date,client_id,products,total_amount,invoice_number
"45430,3118055556",332,"[{'product_id': 792, 'quantity': 3, 'price': 78.32}, {'product_id': 1096, 'quantity': 3, 'price': 76.95}]","465,81",FAC/2024/0318
"45431,8076388889",790,"[{'product_id': 1989, 'quantity': 1, 'price': 17.27}, {'product_id': 1885, 'quantity': 4, 'price': 22.73}, {'product_id': 1364, 'quantity': 3, 'price': 18.22}]","162,85",FAC/2024/0319
"45431,8951388889",783,"[{'product_id': 12, 'quantity': 1, 'price': 74.54}]","74,54",FAC/2024/0320
"45431,9201388889",789,"[{'product_id': 1946, 'quantity': 3, 'price': 25.07}, {'product_id': 1288, 'quantity': 2, 'price': 14.41}, {'product_id': 891, 'quantity': 4, 'price': 16.1}]","168,43",FAC/2024/0321
"45432,6013888889",649,"[{'product_id': 818, 'quantity': 1, 'price': 31.02}]","31,02",FAC/2024/0322
"45432,7625",466,"[{'product_id': 418, 'quantity': 4, 'price': 102.82}, {'product_id': 199, 'quantity': 4, 'price': 106.34}]","836,64",FAC/2024/0323
"45432,7701388889",806,"[{'product_id': 1871, 'quantity': 3, 'price': 32.85}, {'product_id': 1264, 'quantity': 3, 'price': 63.34}]","288,57",FAC/2024/0324
"45433,3138888889",105,"[{'product_id': 526, 'quantity': 1, 'price': 316.71}]","316,71",FAC/2024/0325
"45433,4715277778",544,"[{'product_id': 1724, 'quantity': 3, 'price': 8.31}, {'product_id': 268, 'quantity': 2, 'price': 96.9}, {'product_id': 1164, 'quantity': 1, 'price': 7.96}]","226,69",FAC/2024/0326
"45433,7833333333",501,"[{'product_id': 1776, 'quantity': 2, 'price': 79.74}, {'product_id': 1593, 'quantity': 2, 'price': 13.31}, {'product_id': 1688, 'quantity': 2, 'price': 96.09}, {'product_id': 1043, 'quantity': 4, 'price': 109.64}]","816,84",FAC/2024/0327
"45433,8444444444",141,"[{'product_id': 1442, 'quantity': 3, 'price': 417.04}]","1251,12",FAC/2024/0328
"45434,5027777778",580,"[{'product_id': 1603, 'quantity': 1, 'price': 13.92}]","13,92",FAC/2024/0329
"45434,8993055556",706,"[{'product_id': 1201, 'quantity': 3, 'price': 26.24}]","78,72",FAC/2024/0330
"45435,4229166667",917,"[{'product_id': 80, 'quantity': 3, 'price': 188.46}, {'product_id': 1754, 'quantity': 1, 'price': 37.51}, {'product_id': 737, 'quantity': 2, 'price': 76.15}]","755,19",FAC/2024/0331
"45435,7083333333",477,"[{'product_id': 1943, 'quantity': 1, 'price': 53.5}, {'product_id': 174, 'quantity': 1, 'price': 39.78}, {'product_id': 170, 'quantity': 4, 'price': 68.42}, {'product_id': 743, 'quantity': 2, 'price': 29.71}]","426,38",FAC/2024/0332
"45436,4513888889",869,"[{'product_id': 1321, 'quantity': 2, 'price': 33.36}, {'product_id': 783, 'quantity': 1, 'price': 12.53}]","79,25",FAC/2024/0333
"45436,8854166667",332,"[{'product_id': 1387, 'quantity': 3, 'price': 150.75}, {'product_id': 1924, 'quantity': 4, 'price': 12.31}, {'product_id': 536, 'quantity': 4, 'price': 347.26}]","1890,53",FAC/2024/0334
"45437,8527777778",233,"[{'product_id': 705, 'quantity': 2, 'price': 5.73}, {'product_id': 901, 'quantity': 3, 'price': 15.55}, {'product_id': 1529, 'quantity': 3, 'price': 46.9}, {'product_id': 1346, 'quantity': 1, 'price': 85.41}]","284,22",FAC/2024/0335
"45438,4347222222",971,"[{'product_id': 1276, 'quantity': 1, 'price': 86.71}, {'product_id': 658, 'quantity': 4, 'price': 108.96}, {'product_id': 1201, 'quantity': 4, 'price': 26.24}]","627,51",FAC/2024/0336
"45438,6305555556",90,"[{'product_id': 805, 'quantity': 2, 'price': 287.28}, {'product_id': 1880, 'quantity': 3, 'price': 57.96}, {'product_id': 1429, 'quantity': 3, 'price': 75.28}]","974,28",FAC/2024/0337
"45439,18125",876,"[{'product_id': 111, 'quantity': 2, 'price': 26.38}, {'product_id': 509, 'quantity': 4, 'price': 195.26}, {'product_id': 483, 'quantity': 3, 'price': 60.6}]","1015,6",FAC/2024/0338
"45439,2569444445",832,"[{'product_id': 1956, 'quantity': 4, 'price': 76.82}, {'product_id': 741, 'quantity': 1, 'price': 13.68}]","320,96",FAC/2024/0339
"45439,4826388889",289,"[{'product_id': 1278, 'quantity': 3, 'price': 21.15}, {'product_id': 1793, 'quantity': 3, 'price': 64.94}, {'product_id': 1277, 'quantity': 1, 'price': 45.68}, {'product_id': 1837, 'quantity': 2, 'price': 7.04}, {'product_id': 1978, 'quantity': 4, 'price': 10.92}]","361,71",FAC/2024/0340
"45439,4930555556",319,"[{'product_id': 46, 'quantity': 4, 'price': 300.27}]","1201,08",FAC/2024/0341
"45439,6034722222",689,"[{'product_id': 546, 'quantity': 3, 'price': 27.01}, {'product_id': 1982, 'quantity': 2, 'price': 0.1}, {'product_id': 1209, 'quantity': 1, 'price': 7.13}]","88,36",FAC/2024/0342
"45440,7048611111",526,"[{'product_id': 1355, 'quantity': 2, 'price': 55.43}, {'product_id': 1317, 'quantity': 2, 'price': 33.76}, {'product_id': 1039, 'quantity': 2, 'price': 84.46}, {'product_id': 1290, 'quantity': 3, 'price': 48.49}, {'product_id': 1221, 'quantity': 1, 'price': 31.12}]","523,89",FAC/2024/0343
"45441,1479166667",366,"[{'product_id': 1334, 'quantity': 1, 'price': 113.66}, {'product_id': 1907, 'quantity': 3, 'price': 0.19}, {'product_id': 905, 'quantity': 1, 'price': 119.63}]","233,86",FAC/2024/0344
"45441,4131944445",699,"[{'product_id': 975, 'quantity': 1, 'price': 122.91}, {'product_id': 524, 'quantity': 2, 'price': 18.34}, {'product_id': 535, 'quantity': 4, 'price': 150.48}]","761,51",FAC/2024/0345
"45442,2166666667",308,"[{'product_id': 1381, 'quantity': 4, 'price': 110.83}, {'product_id': 1768, 'quantity': 4, 'price': 31.75}, {'product_id': 428, 'quantity': 3, 'price': 14.98}]","615,26",FAC/2024/0346
"45442,3798611111",277,"[{'product_id': 609, 'quantity': 2, 'price': 24.54}, {'product_id': 1548, 'quantity': 1, 'price': 43.49}, {'product_id': 1197, 'quantity': 3, 'price': 29.87}]","182,18",FAC/2024/0347
"45442,71875",889,"[{'product_id': 678, 'quantity': 2, 'price': 20.57}, {'product_id': 1877, 'quantity': 3, 'price': 12.46}, {'product_id': 1909, 'quantity': 1, 'price': 88.35}, {'product_id': 1444, 'quantity': 3, 'price': 16.52}, {'product_id': 584, 'quantity': 2, 'price': 97.32}]","411,07",FAC/2024/0348
"45443,01875",48,"[{'product_id': 330, 'quantity': 3, 'price': 7.5}, {'product_id': 1378, 'quantity': 1, 'price': 137.6}, {'product_id': 975, 'quantity': 2, 'price': 122.91}, {'product_id': 201, 'quantity': 4, 'price': 11.09}]","450,28",FAC/2024/0349
"45443,2444444444",736,"[{'product_id': 335, 'quantity': 2, 'price': 846.04}, {'product_id': 522, 'quantity': 3, 'price': 12.4}]","1729,28",FAC/2024/0350
"45443,5631944444",764,"[{'product_id': 1507, 'quantity': 4, 'price': 44.89}, {'product_id': 1576, 'quantity': 4, 'price': 11.71}, {'product_id': 1434, 'quantity': 1, 'price': 45.42}, {'product_id': 810, 'quantity': 4, 'price': 169.66}]","950,46",FAC/2024/0351
"45443,8326388889",613,"[{'product_id': 1535, 'quantity': 4, 'price': 0.1}, {'product_id': 296, 'quantity': 3, 'price': 220.55}, {'product_id': 1854, 'quantity': 4, 'price': 98.36}, {'product_id': 1602, 'quantity': 3, 'price': 21.33}]","1119,48",FAC/2024/0352
"45444,3527777778",251,"[{'product_id': 302, 'quantity': 1, 'price': 24.07}, {'product_id': 1241, 'quantity': 3, 'price': 952.28}, {'product_id': 996, 'quantity': 2, 'price': 2.65}, {'product_id': 193, 'quantity': 2, 'price': 600.31}]","4086,83",FAC/2024/0353
"45444,8027777778",183,"[{'product_id': 982, 'quantity': 2, 'price': 53.33}, {'product_id': 832, 'quantity': 4, 'price': 39.46}]","264,5",FAC/2024/0354
"45445,2118055556",943,"[{'product_id': 773, 'quantity': 2, 'price': 14.66}]","29,32",FAC/2024/0355
"45445,575",510,"[{'product_id': 938, 'quantity': 1, 'price': 46.07}, {'product_id': 24, 'quantity': 4, 'price': 107.44}, {'product_id': 84, 'quantity': 3, 'price': 77.75}]","709,08",FAC/2024/0356
"45445,6770833333",417,"[{'product_id': 708, 'quantity': 4, 'price': 152.17}]","608,68",FAC/2024/0357
"45446,0486111111",858,"[{'product_id': 1178, 'quantity': 2, 'price': 20.1}, {'product_id': 904, 'quantity': 1, 'price': 4.91}, {'product_id': 1943, 'quantity': 2, 'price': 53.5}, {'product_id': 50, 'quantity': 3, 'price': 632.13}, {'product_id': 1297, 'quantity': 3, 'price': 13.96}]","2090,38",FAC/2024/0358
"45446,2847222222",195,"[{'product_id': 115, 'quantity': 4, 'price': 10.9}, {'product_id': 228, 'quantity': 4, 'price': 890.28}, {'product_id': 885, 'quantity': 2, 'price': 11.51}, {'product_id': 1461, 'quantity': 1, 'price': 1.63}]","3629,37",FAC/2024/0359
"45446,3131944444",55,"[{'product_id': 505, 'quantity': 3, 'price': 90.47}]","271,41",FAC/2024/0360
"45447,0930555556",407,"[{'product_id': 288, 'quantity': 4, 'price': 25.24}, {'product_id': 1657, 'quantity': 2, 'price': 1.1}, {'product_id': 1016, 'quantity': 2, 'price': 42.78}, {'product_id': 826, 'quantity': 3, 'price': 79.64}]","427,64",FAC/2024/0361
"45447,2201388889",567,"[{'product_id': 1097, 'quantity': 3, 'price': 36.68}, {'product_id': 510, 'quantity': 1, 'price': 32.98}, {'product_id': 1110, 'quantity': 3, 'price': 56.09}, {'product_id': 602, 'quantity': 4, 'price': 13.17}, {'product_id': 1814, 'quantity': 1, 'price': 74.84}]","438,81",FAC/2024/0362
"45447,2229166667",877,"[{'product_id': 1423, 'quantity': 1, 'price': 37.9}, {'product_id': 727, 'quantity': 2, 'price': 85.71}, {'product_id': 186, 'quantity': 3, 'price': 42.31}, {'product_id': 1879, 'quantity': 4, 'price': 11.82}]","383,53",FAC/2024/0363
"45447,4270833333",10,"[{'product_id': 1941, 'quantity': 3, 'price': 233.46}, {'product_id': 1420, 'quantity': 1, 'price': 11.22}, {'product_id': 1720, 'quantity': 1, 'price': 74.82}, {'product_id': 1833, 'quantity': 1, 'price': 76.35}]","862,77",FAC/2024/0364
"45447,4986111111",325,"[{'product_id': 598, 'quantity': 4, 'price': 1.6}, {'product_id': 762, 'quantity': 3, 'price': 51.12}]","159,76",FAC/2024/0365
"45448,1645833333",623,"[{'product_id': 1372, 'quantity': 2, 'price': 49.28}]","98,56",FAC/2024/0366
"45448,4430555556",317,"[{'product_id': 1884, 'quantity': 2, 'price': 30.54}]","61,08",FAC/2024/0367
"45448,4923611111",737,"[{'product_id': 1783, 'quantity': 4, 'price': 12.72}, {'product_id': 344, 'quantity': 1, 'price': 26.76}, {'product_id': 1378, 'quantity': 4, 'price': 137.6}, {'product_id': 1803, 'quantity': 1, 'price': 111.33}]","739,37",FAC/2024/0368
"45448,8305555556",326,"[{'product_id': 1416, 'quantity': 4, 'price': 116.77}, {'product_id': 1986, 'quantity': 3, 'price': 348.13}]","1511,47",FAC/2024/0369
"45449,0027777778",257,"[{'product_id': 1456, 'quantity': 1, 'price': 8.29}, {'product_id': 360, 'quantity': 2, 'price': 43.69}, {'product_id': 121, 'quantity': 1, 'price': 2.68}, {'product_id': 879, 'quantity': 3, 'price': 386.81}]","1258,78",FAC/2024/0370
"45449,1722222222",138,"[{'product_id': 674, 'quantity': 2, 'price': 7.55}, {'product_id': 1792, 'quantity': 3, 'price': 52.58}]","172,84",FAC/2024/0371
"45449,2631944444",936,"[{'product_id': 1586, 'quantity': 2, 'price': 82.5}]",165,FAC/2024/0372
"45449,96875",778,"[{'product_id': 1091, 'quantity': 2, 'price': 49.34}, {'product_id': 1268, 'quantity': 1, 'price': 22.32}, {'product_id': 528, 'quantity': 2, 'price': 38.57}]","198,14",FAC/2024/0373
"45450,3291666667",471,"[{'product_id': 543, 'quantity': 4, 'price': 63.68}]","254,72",FAC/2024/0374
"45450,4041666667",126,"[{'product_id': 270, 'quantity': 3, 'price': 26.45}, {'product_id': 1970, 'quantity': 1, 'price': 13.5}, {'product_id': 386, 'quantity': 4, 'price': 90.46}, {'product_id': 1894, 'quantity': 2, 'price': 119.1}, {'product_id': 1886, 'quantity': 3, 'price': 75.34}]","918,91",FAC/2024/0375
"45450,4736111111",586,"[{'product_id': 1018, 'quantity': 3, 'price': 34.7}, {'product_id': 1742, 'quantity': 3, 'price': 384.68}, {'product_id': 1885, 'quantity': 2, 'price': 22.73}, {'product_id': 940, 'quantity': 3, 'price': 1.64}]","1308,52",FAC/2024/0376
"45450,6993055556",614,"[{'product_id': 661, 'quantity': 2, 'price': 29.26}, {'product_id': 871, 'quantity': 1, 'price': 36.89}]","95,41",FAC/2024/0377
"45451,0159722222",179,"[{'product_id': 1627, 'quantity': 3, 'price': 1.67}, {'product_id': 123, 'quantity': 2, 'price': 10.48}, {'product_id': 1421, 'quantity': 3, 'price': 98.99}, {'product_id': 338, 'quantity': 2, 'price': 27.25}, {'product_id': 1920, 'quantity': 4, 'price': 7.01}]","405,48",FAC/2024/0378
"45451,2298611111",926,"[{'product_id': 515, 'quantity': 3, 'price': 438.23}]","1314,69",FAC/2024/0379
"45451,2972222222",80,"[{'product_id': 783, 'quantity': 1, 'price': 12.53}, {'product_id': 1588, 'quantity': 1, 'price': 21.66}, {'product_id': 612, 'quantity': 1, 'price': 18.16}, {'product_id': 205, 'quantity': 1, 'price': 176.72}]","229,07",FAC/2024/0380
"45451,7340277778",785,"[{'product_id': 183, 'quantity': 1, 'price': 37.33}, {'product_id': 922, 'quantity': 3, 'price': 87.58}, {'product_id': 250, 'quantity': 2, 'price': 89.34}, {'product_id': 821, 'quantity': 2, 'price': 13.79}]","506,33",FAC/2024/0381
"45452,3465277778",367,"[{'product_id': 1503, 'quantity': 3, 'price': 669.67}, {'product_id': 219, 'quantity': 2, 'price': 147.74}, {'product_id': 918, 'quantity': 1, 'price': 11.72}, {'product_id': 1843, 'quantity': 1, 'price': 57.04}, {'product_id': 1365, 'quantity': 3, 'price': 0.1}]","2373,55",FAC/2024/0382
"45453,11875",925,"[{'product_id': 1908, 'quantity': 3, 'price': 4.41}, {'product_id': 549, 'quantity': 3, 'price': 0.1}, {'product_id': 917, 'quantity': 2, 'price': 372.66}]","758,85",FAC/2024/0383
"45453,1715277778",375,"[{'product_id': 790, 'quantity': 3, 'price': 8.28}, {'product_id': 453, 'quantity': 3, 'price': 482.62}, {'product_id': 1024, 'quantity': 3, 'price': 17.6}]","1525,5",FAC/2024/0384
"45453,3451388889",158,"[{'product_id': 1461, 'quantity': 1, 'price': 1.63}, {'product_id': 425, 'quantity': 2, 'price': 41.1}, {'product_id': 1335, 'quantity': 4, 'price': 30.06}, {'product_id': 1896, 'quantity': 2, 'price': 24.56}]","253,19",FAC/2024/0385
"45453,5701388889",946,"[{'product_id': 1157, 'quantity': 4, 'price': 0.1}, {'product_id': 1113, 'quantity': 2, 'price': 54.98}]","110,36",FAC/2024/0386
"45454,2993055556",375,"[{'product_id': 1585, 'quantity': 2, 'price': 6.3}, {'product_id': 236, 'quantity': 3, 'price': 12.94}, {'product_id': 858, 'quantity': 3, 'price': 7.38}, {'product_id': 685, 'quantity': 1, 'price': 16.65}]","90,21",FAC/2024/0387
"45454,5222222222",95,"[{'product_id': 1098, 'quantity': 4, 'price': 56.99}]","227,96",FAC/2024/0388
"45454,7236111111",318,"[{'product_id': 1354, 'quantity': 3, 'price': 8.52}, {'product_id': 96, 'quantity': 4, 'price': 87.97}, {'product_id': 1251, 'quantity': 2, 'price': 10.94}, {'product_id': 34, 'quantity': 2, 'price': 29.06}]","457,44",FAC/2024/0389
"45454,9555555556",109,"[{'product_id': 665, 'quantity': 2, 'price': 104.28}, {'product_id': 821, 'quantity': 1, 'price': 13.79}, {'product_id': 237, 'quantity': 4, 'price': 18.77}, {'product_id': 1908, 'quantity': 3, 'price': 4.41}, {'product_id': 1620, 'quantity': 3, 'price': 6.32}]","329,62",FAC/2024/0390
"45455,1138888889",936,"[{'product_id': 1272, 'quantity': 2, 'price': 8.12}, {'product_id': 728, 'quantity': 3, 'price': 0.1}, {'product_id': 817, 'quantity': 2, 'price': 687.19}]","1390,92",FAC/2024/0391
"45456,3305555556",937,"[{'product_id': 779, 'quantity': 1, 'price': 159.1}, {'product_id': 898, 'quantity': 2, 'price': 18.73}, {'product_id': 1651, 'quantity': 4, 'price': 22.6}, {'product_id': 803, 'quantity': 4, 'price': 67.65}]","557,56",FAC/2024/0392
"45456,8666666667",276,"[{'product_id': 1370, 'quantity': 2, 'price': 10.77}]","21,54",FAC/2024/0393
"45456,9486111111",877,"[{'product_id': 1029, 'quantity': 2, 'price': 32.18}]","64,36",FAC/2024/0394
"45457,675",526,"[{'product_id': 935, 'quantity': 4, 'price': 16.27}, {'product_id': 1282, 'quantity': 2, 'price': 25.68}, {'product_id': 215, 'quantity': 1, 'price': 40.35}, {'product_id': 1951, 'quantity': 1, 'price': 36.55}, {'product_id': 828, 'quantity': 2, 'price': 290.56}]","774,46",FAC/2024/0395
"45457,8527777778",168,"[{'product_id': 1193, 'quantity': 3, 'price': 96.43}, {'product_id': 978, 'quantity': 4, 'price': 12.45}, {'product_id': 1220, 'quantity': 4, 'price': 10.5}, {'product_id': 830, 'quantity': 4, 'price': 0.1}, {'product_id': 920, 'quantity': 3, 'price': 44.59}]","515,26",FAC/2024/0396
"45458,3034722222",594,"[{'product_id': 342, 'quantity': 4, 'price': 0.1}, {'product_id': 1097, 'quantity': 1, 'price': 36.68}, {'product_id': 1159, 'quantity': 3, 'price': 11.38}, {'product_id': 1299, 'quantity': 4, 'price': 38.14}]","223,78",FAC/2024/0397
"45458,5451388889",333,"[{'product_id': 845, 'quantity': 4, 'price': 19.83}, {'product_id': 1450, 'quantity': 1, 'price': 18.12}, {'product_id': 1838, 'quantity': 1, 'price': 336.15}, {'product_id': 1701, 'quantity': 3, 'price': 7.25}, {'product_id': 1364, 'quantity': 4, 'price': 18.22}]","528,22",FAC/2024/0398
"45458,6201388889",204,"[{'product_id': 225, 'quantity': 2, 'price': 280.49}, {'product_id': 1175, 'quantity': 2, 'price': 35.61}, {'product_id': 324, 'quantity': 2, 'price': 8.09}, {'product_id': 394, 'quantity': 4, 'price': 546.65}, {'product_id': 834, 'quantity': 1, 'price': 141.65}]","2976,63",FAC/2024/0399
"45458,6986111111",610,"[{'product_id': 1394, 'quantity': 2, 'price': 19.67}, {'product_id': 491, 'quantity': 2, 'price': 421.41}, {'product_id': 1035, 'quantity': 2, 'price': 38.17}, {'product_id': 974, 'quantity': 4, 'price': 39.36}]","1115,94",FAC/2024/0400
"45459,1159722222",766,"[{'product_id': 46, 'quantity': 2, 'price': 300.27}, {'product_id': 975, 'quantity': 3, 'price': 122.91}]","969,27",FAC/2024/0401
"45461,15",550,"[{'product_id': 1828, 'quantity': 4, 'price': 16.67}, {'product_id': 928, 'quantity': 3, 'price': 311.0}, {'product_id': 731, 'quantity': 1, 'price': 34.29}, {'product_id': 1504, 'quantity': 2, 'price': 15.51}]","1064,99",FAC/2024/0402
"45461,3840277778",632,"[{'product_id': 1832, 'quantity': 2, 'price': 6.77}, {'product_id': 335, 'quantity': 4, 'price': 846.04}, {'product_id': 1451, 'quantity': 3, 'price': 158.1}, {'product_id': 1119, 'quantity': 2, 'price': 43.56}]","3959,12",FAC/2024/0403
"45461,9111111111",452,"[{'product_id': 856, 'quantity': 4, 'price': 4.69}]","18,76",FAC/2024/0404
"45462,5194444444",94,"[{'product_id': 1683, 'quantity': 3, 'price': 11.28}, {'product_id': 444, 'quantity': 4, 'price': 13.1}, {'product_id': 1807, 'quantity': 3, 'price': 85.18}]","341,78",FAC/2024/0405
"45462,9020833333",398,"[{'product_id': 1814, 'quantity': 1, 'price': 74.84}, {'product_id': 1921, 'quantity': 4, 'price': 225.64}]","977,4",FAC/2024/0406
"45463,6798611111",141,"[{'product_id': 16, 'quantity': 1, 'price': 25.15}, {'product_id': 435, 'quantity': 4, 'price': 8.04}, {'product_id': 728, 'quantity': 4, 'price': 0.1}, {'product_id': 177, 'quantity': 2, 'price': 77.43}]","212,57",FAC/2024/0407
"45463,9125",788,"[{'product_id': 266, 'quantity': 2, 'price': 24.22}, {'product_id': 993, 'quantity': 4, 'price': 58.12}, {'product_id': 1125, 'quantity': 4, 'price': 2.86}]","292,36",FAC/2024/0408
"45467,0756944444",234,"[{'product_id': 612, 'quantity': 4, 'price': 18.16}, {'product_id': 1387, 'quantity': 3, 'price': 150.75}, {'product_id': 865, 'quantity': 4, 'price': 137.56}, {'product_id': 1747, 'quantity': 1, 'price': 8.99}]","1084,12",FAC/2024/0409
"45467,2152777778",322,"[{'product_id': 998, 'quantity': 4, 'price': 3.36}, {'product_id': 617, 'quantity': 4, 'price': 28.33}]","126,76",FAC/2024/0410
"45467,3986111111",338,"[{'product_id': 264, 'quantity': 4, 'price': 3.35}, {'product_id': 1095, 'quantity': 1, 'price': 6.26}, {'product_id': 1196, 'quantity': 1, 'price': 3.7}, {'product_id': 271, 'quantity': 2, 'price': 442.59}, {'product_id': 220, 'quantity': 2, 'price': 64.61}]","1037,76",FAC/2024/0411
"45467,5819444444",442,"[{'product_id': 1037, 'quantity': 2, 'price': 28.24}]","56,48",FAC/2024/0412
"45467,8208333333",254,"[{'product_id': 90, 'quantity': 3, 'price': 84.21}, {'product_id': 1475, 'quantity': 4, 'price': 72.88}, {'product_id': 1825, 'quantity': 4, 'price': 119.77}, {'product_id': 12, 'quantity': 4, 'price': 74.54}, {'product_id': 590, 'quantity': 3, 'price': 1.26}]","1325,17",FAC/2024/0413
